name=000000_00, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.31999999999999995
name=000107_03, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000007_19, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.23999999999999988
name=000107_04, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000008_00, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1599999999999998
name=000107_05, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.31999999999999995
name=000008_01, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000107_06, ax=-0.010000000000000037, cx=0.019999999999999907, cz=-0.31999999999999995
name=000008_02, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000107_07, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000008_03, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000107_08, ax=0.01999999999999995, cx=-5.551115123125783e-17, cz=-0.33999999999999997
name=000008_04, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000107_09, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.31999999999999995
name=000008_05, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.1599999999999998
name=000107_10, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000008_06, ax=-0.010000000000000037, cx=0.029999999999999916, cz=-0.2599999999999999
name=000107_11, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.33999999999999997
name=000008_07, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.11999999999999977
name=000107_12, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.36
name=000008_08, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.17999999999999983
name=000107_13, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.33999999999999997
name=000008_09, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.23999999999999988
name=000107_14, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.33999999999999997
name=000107_15, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000008_10, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.21999999999999986
name=000107_16, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000008_11, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.11999999999999977
name=000008_12, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.09999999999999976
name=000107_17, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000008_13, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.11999999999999977
name=000107_18, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000008_14, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.11999999999999977
name=000107_19, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.29999999999999993
name=000008_15, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.09999999999999976
name=000108_00, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000008_16, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.11999999999999977
name=000108_01, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.33999999999999997
name=000008_17, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1599999999999998
name=000108_02, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.36
name=000008_18, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.17999999999999983
name=000108_03, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.33999999999999997
name=000108_04, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.33999999999999997
name=000008_19, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1599999999999998
name=000108_05, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000009_00, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.21999999999999986
name=000108_06, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000009_01, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.11999999999999977
name=000108_07, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000009_02, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.09999999999999976
name=000108_08, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000009_03, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.11999999999999977
name=000108_09, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.29999999999999993
name=000009_04, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.11999999999999977
name=000009_05, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.09999999999999976
name=000108_10, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.29999999999999993
name=000108_11, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000009_06, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.11999999999999977
name=000108_12, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000009_07, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1599999999999998
name=000108_13, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000009_08, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.17999999999999983
name=000108_14, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.29999999999999993
name=000009_09, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1599999999999998
name=000108_15, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.33999999999999997
name=000009_10, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.09999999999999976
name=000108_16, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000009_11, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.07999999999999974
name=000108_17, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000009_12, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.07999999999999974
name=000108_18, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000108_19, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.2799999999999999
name=000009_13, ax=-4.163336342344337e-17, cx=-0.030000000000000054, cz=-0.07999999999999974
name=000109_00, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.33999999999999997
name=000009_14, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.07999999999999974
name=000009_15, ax=-4.163336342344337e-17, cx=-0.030000000000000054, cz=-0.07999999999999974
name=000109_01, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000009_16, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.07999999999999974
name=000109_02, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000009_17, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.05999999999999972
name=000109_03, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000109_04, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.33999999999999997
name=000009_18, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.05999999999999972
name=000109_05, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.31999999999999995
name=000009_19, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.05999999999999972
name=000109_06, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000010_00, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.09999999999999976
name=000109_07, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.31999999999999995
name=000010_01, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.07999999999999974
name=000109_08, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.31999999999999995
name=000010_02, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.07999999999999974
name=000109_09, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.33999999999999997
name=000109_10, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.29999999999999993
name=000010_03, ax=-4.163336342344337e-17, cx=-0.030000000000000054, cz=-0.07999999999999974
name=000109_11, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.33999999999999997
name=000010_04, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.07999999999999974
name=000109_12, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.33999999999999997
name=000010_05, ax=-4.163336342344337e-17, cx=-0.030000000000000054, cz=-0.07999999999999974
name=000109_13, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.29999999999999993
name=000010_06, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.07999999999999974
name=000109_14, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000010_07, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.05999999999999972
name=000109_15, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.29999999999999993
name=000010_08, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.05999999999999972
name=000109_16, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000010_09, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.05999999999999972
name=000109_17, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.29999999999999993
name=000010_10, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.05999999999999972
name=000109_18, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000109_19, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.2599999999999999
name=000010_11, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.0399999999999997
name=000110_00, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.29999999999999993
name=000010_12, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.0399999999999997
name=000110_01, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.33999999999999997
name=000110_02, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.33999999999999997
name=000010_13, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.0399999999999997
name=000110_03, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.29999999999999993
name=000010_14, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.0399999999999997
name=000110_04, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000010_15, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.0399999999999997
name=000110_05, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.29999999999999993
name=000010_16, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.0399999999999997
name=000110_06, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000110_07, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.29999999999999993
name=000010_17, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.019999999999999685
name=000110_08, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000010_18, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.019999999999999685
name=000110_09, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.2599999999999999
name=000010_19, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.019999999999999685
name=000110_10, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000011_00, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.05999999999999972
name=000110_11, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000011_01, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.0399999999999997
name=000110_12, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000011_02, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.0399999999999997
name=000110_13, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000011_03, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.0399999999999997
name=000110_14, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2599999999999999
name=000011_04, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.0399999999999997
name=000110_15, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2599999999999999
name=000011_05, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.0399999999999997
name=000110_16, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000011_06, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.0399999999999997
name=000110_17, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.2599999999999999
name=000110_18, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000011_07, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.019999999999999685
name=000110_19, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000011_08, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.019999999999999685
name=000111_00, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.36
name=000011_09, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.019999999999999685
name=000111_01, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.33999999999999997
name=000011_10, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.019999999999999685
name=000111_02, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.33999999999999997
name=000011_11, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.019999999999999685
name=000111_03, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.31999999999999995
name=000011_12, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.019999999999999685
name=000111_04, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.38
name=000011_13, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.019999999999999685
name=000111_05, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.4
name=000111_06, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000011_14, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.019999999999999685
name=000111_07, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000011_15, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.019999999999999685
name=000111_08, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000011_16, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.019999999999999685
name=000111_09, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.4
name=000011_17, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000111_10, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.38
name=000011_18, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000111_11, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000011_19, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000111_12, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000012_00, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000111_13, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000012_01, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000111_14, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.4
name=000012_02, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000111_15, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.4
name=000012_03, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000111_16, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.31999999999999995
name=000012_04, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000111_17, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.31999999999999995
name=000012_05, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000111_18, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.31999999999999995
name=000012_06, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000111_19, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.31999999999999995
name=000012_07, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000112_00, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000012_08, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000112_01, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000012_09, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000012_10, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000112_02, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000012_11, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000112_03, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000012_12, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000112_04, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
name=000012_13, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=3.3306690738754696e-16
